"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-08","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","386.93","","","","2"
"2023-09","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","367.78","","","","2"
"2023-10","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","364.53","","","","2"
"2023-11","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","363.38","","","","2"
"2023-12","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","352.93","","","","2"
"2024-01","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","341.89","","","","2"
"2024-02","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","333.40","","","","2"
"2024-03","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","323.08","","","","2"
"2024-04","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","322.72","","","","2"
"2024-05","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","335.98","","","","2"
"2024-06","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","339.69","","","","2"
"2024-07","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","312.35","","","","2"
"2024-08","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","291.27","","","","2"
"2024-09","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","289.09","","","","2"
"2024-10","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","292.00","","","","2"
"2024-11","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","290.95","","","","2"
"2024-12","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","297.78","","","","2"
"2025-01","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","301.18","","","","2"
"2025-02","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","305.63","","","","2"
"2025-03","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","308.18","","","","2"
"2025-04","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","308.55","","","","2"
"2025-05","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","312.97","","","","2"
"2025-06","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","317.04","","","","2"
"2025-07","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","311.10","","","","2"
"2025-08","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","287.55","","","","2"
"2025-09","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","269.07","","","","2"
"2025-10","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","267.01","","","","2"
"2025-11","British Columbia","2016A000259","Wheat (except durum wheat) [1121111]","Dollars per metric tonne","117","units","0","v87007880","10.3","272.04","","","","2"
"2002-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","154.10","","","","2"
"2002-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","141.43","","","","2"
"2002-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","137.59","","","","2"
"2002-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","127.47","","","","2"
"2002-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","145.01","","","","2"
"2002-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","144.40","","","","2"
"2002-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","163.78","","","","2"
"2002-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","171.14","","","","2"
"2002-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","163.70","","","","2"
"2002-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","168.10","","","","2"
"2002-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","170.77","","","","2"
"2002-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","162.89","","","","2"
"2003-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","176.68","","","","2"
"2003-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","160.78","","","","2"
"2003-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","154.83","","","","2"
"2003-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","152.49","","","","2"
"2003-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","146.43","","","","2"
"2003-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","135.66","","","","2"
"2003-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","117.06","","","","2"
"2003-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","112.65","","","","2"
"2003-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","109.34","","","","2"
"2003-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","107.39","","","","2"
"2003-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","111.94","","","","2"
"2003-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","114.56","","","","2"
"2004-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","121.21","","","","2"
"2004-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","113.34","","","","2"
"2004-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","117.05","","","","2"
"2004-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","125.29","","","","2"
"2004-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","129.38","","","","2"
"2004-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","131.42","","","","2"
"2004-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","124.02","","","","2"
"2004-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","109.15","","","","2"
"2004-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","100.24","","","","2"
"2004-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","93.75","","","","2"
"2004-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","98.97","","","","2"
"2004-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","95.68","","","","2"
"2005-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","93.67","","","","2"
"2005-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","91.33","","","","2"
"2005-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","91.39","","","","2"
"2005-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","92.53","","","","2"
"2005-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","94.18","","","","2"
"2005-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","93.65","","","","2"
"2005-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","92.50","","","","2"
"2005-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","91.14","","","","2"
"2005-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","88.49","","","","2"
"2005-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","90.64","","","","2"
"2005-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","90.43","","","","2"
"2005-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","91.50","","","","2"
"2006-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","95.40","","","","2"
"2006-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","94.10","","","","2"
"2006-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","93.34","","","","2"
"2006-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","92.26","","","","2"
"2006-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","96.45","","","","2"
"2006-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","92.06","","","","2"
"2006-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","92.27","","","","2"
"2006-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","91.20","","","","2"
"2006-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","100.30","","","","2"
"2006-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","119.57","","","","2"
"2006-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","123.95","","","","2"
"2006-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","130.78","","","","2"
"2007-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","134.49","","","","2"
"2007-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","142.69","","","","2"
"2007-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","144.85","","","","2"
"2007-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","147.16","","","","2"
"2007-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","154.36","","","","2"
"2007-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","160.78","","","","2"
"2007-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","163.41","","","","2"
"2007-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","159.69","","","","2"
"2007-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","164.01","","","","2"
"2007-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","164.56","","","","2"
"2007-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","169.02","","","","2"
"2007-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","178.88","","","","2"
"2008-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","188.87","","","","2"
"2008-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","192.65","","","","2"
"2008-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","195.07","","","","2"
"2008-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","202.60","","","","2"
"2008-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","211.63","","","","2"
"2008-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","213.03","","","","2"
"2008-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","217.41","","","","2"
"2008-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","205.40","","","","2"
"2008-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","189.17","","","","2"
"2008-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","191.26","","","","2"
"2008-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","193.32","","","","2"
"2008-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","191.25","","","","2"
"2009-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","191.10","","","","2"
"2009-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","184.73","","","","2"
"2009-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","166.81","","","","2"
"2009-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","150.51","","","","2"
"2009-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","144.52","","","","2"
"2009-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","146.42","","","","2"
"2009-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","149.02","","","","2"
"2009-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","136.98","","","","2"
"2009-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","140.26","","","","2"
"2009-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","138.44","","","","2"
"2009-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","142.72","","","","2"
"2009-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","141.68","","","","2"
"2010-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","145.25","","","","2"
"2010-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","137.08","","","","2"
"2010-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","132.13","","","","2"
"2010-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","131.17","","","","2"
"2010-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","129.82","","","","2"
"2010-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","127.15","","","","2"
"2010-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","131.38","","","","2"
"2010-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","134.14","","","","2"
"2010-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","137.71","","","","2"
"2010-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","141.03","","","","2"
"2010-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","150.02","","","","2"
"2010-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","159.95","","","","2"
"2011-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","163.16","","","","2"
"2011-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","161.47","","","","2"
"2011-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","170.86","","","","2"
"2011-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","174.70","","","","2"
"2011-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","177.07","","","","2"
"2011-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","179.00","","","","2"
"2011-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","176.98","","","","2"
"2011-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","168.27","","","","2"
"2011-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","170.37","","","","2"
"2011-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","177.59","","","","2"
"2011-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","184.95","","","","2"
"2011-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","190.59","","","","2"
"2012-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","187.31","","","","2"
"2012-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","188.33","","","","2"
"2012-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","191.24","","","","2"
"2012-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","202.02","","","","2"
"2012-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","208.98","","","","2"
"2012-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","217.02","","","","2"
"2012-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","222.58","","","","2"
"2012-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","221.43","","","","2"
"2012-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","213.58","","","","2"
"2012-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","225.93","","","","2"
"2012-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","243.53","","","","2"
"2012-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","248.87","","","","2"
"2013-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","256.50","","","","2"
"2013-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","286.63","","","","2"
"2013-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","271.09","","","","2"
"2013-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","267.33","","","","2"
"2013-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","272.12","","","","2"
"2013-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","303.89","","","","2"
"2013-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","245.32","","","","2"
"2013-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","209.67","","","","2"
"2013-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","199.46","","","","2"
"2013-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","188.32","","","","2"
"2013-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","188.22","","","","2"
"2013-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","180.36","","","","2"
"2014-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","172.89","","","","2"
"2014-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","169.18","","","","2"
"2014-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","163.48","","","","2"
"2014-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","182.40","","","","2"
"2014-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","179.91","","","","2"
"2014-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","167.72","","","","2"
"2014-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","164.90","","","","2"
"2014-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","166.57","","","","2"
"2014-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","152.81","","","","2"
"2014-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","166.49","","","","2"
"2014-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","185.77","","","","2"
"2014-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","210.37","","","","2"
"2015-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","201.33","","","","2"
"2015-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","188.04","","","","2"
"2015-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","209.58","","","","2"
"2015-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","193.98","","","","2"
"2015-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","195.40","","","","2"
"2015-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","199.17","","","","2"
"2015-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","219.49","","","","2"
"2015-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","227.75","","","","2"
"2015-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","247.58","","","","2"
"2015-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","245.86","","","","2"
"2015-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","245.65","","","","2"
"2015-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","251.72","","","","2"
"2016-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","246.94","","","","2"
"2016-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","245.15","","","","2"
"2016-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","221.05","","","","2"
"2016-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","228.13","","","","2"
"2016-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","228.11","","","","2"
"2016-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","198.82","","","","2"
"2016-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","214.28","","","","2"
"2016-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","193.35","","","","2"
"2016-09","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","210.31","","","","2"
"2016-10","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","184.58","","","","2"
"2016-11","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","207.94","","","","2"
"2016-12","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","212.80","","","","2"
"2017-01","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","202.05","","","","2"
"2017-02","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","217.95","","","","2"
"2017-03","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","207.85","","","","2"
"2017-04","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","167.36","","","","2"
"2017-05","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","172.49","","","","2"
"2017-06","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","174.00","","","","2"
"2017-07","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","179.05","","","","2"
"2017-08","British Columbia","2016A000259","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212280","10.14","193.59","","","","2"
